country,cluster,date,upper_bound,forecast,lower_bound
Country_e,Product_36,2018-06-01,103346168.020684,92876152.9011891,83275892.6104186
Country_i,Product_89,2018-11-01,0,0,0
Country_d,Product_12,2017-11-01,416449.090086856,392925.693466447,366156.210774098
Country_c,Product_44,2017-10-01,678786.801833825,652399.2875934,626417.981741557
Country_e,Product_68,2019-01-01,9971973.66101051,7421462.92096524,4810903.07665823
Country_g,Product_26,2019-01-01,135105920.034644,113236256.300324,91719212.8132106
Country_e,Product_3,2018-08-01,372575.814569818,367973.755027094,363869.597815342
Country_b,Product_36,2018-12-01,2082296807.07186,1928053021.74212,1760879700.55663
Country_i,Product_29,2018-12-01,200457323.332029,194123772.555488,187516668.585652
Country_d,Product_24,2019-04-01,9919.85044493066,9151.98019671319,8343.13634815283
Country_f,Product_22,2017-10-01,2651.90078088298,1120.89556853763,0
Country_b,Product_33,2019-04-01,428207590.303313,369628474.880997,313301886.981336
Country_j,Product_93,2019-04-01,241074471.232195,214104518.568483,187757177.142334
Country_e,Product_30,2018-01-01,30349.0426842152,26506.7039755157,22163.0445676174
Country_j,Product_94,2018-07-01,19503874.2797678,9542443.08366355,0
Country_d,Product_63,2018-04-01,11481.3798428301,156.421233688007,0
Country_c,Product_50,2019-06-01,3742400505.4701,3520903446.27833,3313643637.12043
Country_h,Product_26,2019-06-01,33947540.5864081,32323829.0045911,30743444.9123224
Country_g,Product_34,2017-09-01,348684776.065159,0,0
Country_d,Product_52,2018-02-01,12056617.6635745,11869671.3990306,11682369.4653508
Country_j,Product_55,2017-12-01,47722.6798793922,40322.720876604,34314.405304818
Country_b,Product_23,2018-11-01,164709.96728225,37945.4043658647,0
Country_d,Product_14,2017-08-01,76087.7632459757,67826.5356801977,59883.1491328354
Country_h,Product_88,2018-05-01,251558.269421869,164362.810160023,66867.4716136154
Country_d,Product_60,2017-10-01,838518.17529151,718095.439990461,587108.455728855
Country_d,Product_11,2017-09-01,75398.1359509726,0,0
Country_f,Product_39,2018-12-01,19941316.8278643,18100498.7506123,16276218.3143092
Country_i,Product_20,2017-09-01,15202738.1963301,14743425.5643213,14337822.6125652
Country_d,Product_8,2019-03-01,2155107.4739951,0,0
Country_f,Product_16,2019-02-01,2865727.79610925,2652294.97107514,2458236.00187162
Country_g,Product_35,2018-06-01,44100549.0388711,37710468.7160645,30767551.4153988
Country_i,Product_28,2018-07-01,61459921.7996663,57168940.2289786,53142277.9626321
Country_j,Product_18,2018-03-01,23970.9037366537,22443.4363536063,20890.6156004325
Country_f,Product_37,2018-06-01,102850169.168583,90781174.1875443,79144219.8756997
Country_a,Product_10,2018-03-01,361.858568268349,113.187848541413,0
Country_e,Product_43,2018-07-01,52962476.1495052,42696134.5564213,31862279.1327506
Country_d,Product_64,2019-04-01,79982.2818724945,63298.2772252214,46414.4542879833
Country_b,Product_9,2018-05-01,19617249.3266687,16534358.2263805,13364122.6397657
Country_h,Product_14,2019-04-01,17659.0093122706,16358.4254524613,14980.6955198218
Country_d,Product_59,2018-12-01,25055967.9382512,8080102.62525801,0
Country_f,Product_58,2018-12-01,448642.829663939,406609.25724124,357291.218670488
Country_c,Product_52,2019-05-01,17706193.8762369,15056985.428259,12278139.3383864
Country_a,Product_32,2017-08-01,969521.498934948,758517.022351459,533709.944804161
Country_f,Product_75,2019-04-01,1813793738.69235,863371115.368043,0
Country_e,Product_73,2018-06-01,22527845.9998364,19053844.2981979,15456029.4045232
Country_g,Product_58,2018-01-01,277311.241797448,252083.957730816,223500.193112136
Country_j,Product_9,2019-06-01,70302323.1914189,61693823.4389308,53597126.875309
Country_a,Product_7,2018-04-01,1037506595.38179,934431852.488182,827082668.219884
Country_i,Product_26,2017-08-01,224947434.21893,211356202.323575,197777116.998109
Country_f,Product_18,2018-04-01,10545.130839819,9192.93182375188,7852.16458121881
Country_b,Product_37,2019-03-01,193874747.178575,176446845.385437,158007311.686043
Country_g,Product_69,2018-01-01,277979.277152843,212424.280289338,148028.008792762
Country_a,Product_9,2018-07-01,27493797.9978623,23034512.1148198,18617417.9259953
Country_d,Product_61,2018-09-01,468713420.888753,440816615.296207,411865748.272274
Country_a,Product_3,2017-08-01,2000099.62640319,1967046.85311293,1936130.69032259
Country_h,Product_14,2018-09-01,16123.5309376091,14827.7573750135,13470.3602132345
Country_c,Product_4,2017-11-01,22837120.4977932,19492839.8728056,16156122.7796472
Country_f,Product_70,2017-08-01,499546.6096181,220994.27142193,0
Country_e,Product_43,2018-06-01,60239200.1902959,50335600.3789389,40911457.5843139
Country_h,Product_55,2017-10-01,69805.1245538965,65630.1062227352,61014.6983088174
Country_h,Product_26,2017-10-01,31442693.9451646,29911733.6583384,28377339.8012528
Country_i,Product_1,2017-12-01,2249407.93606101,1885177.78166361,1523512.7484463
Country_a,Product_14,2018-06-01,25148.9630975489,22417.7818639493,19837.2685750648
Country_f,Product_30,2018-04-01,3690652.19085934,3511666.43754118,3344547.96851407
Country_d,Product_12,2018-12-01,455868.205819289,426987.629851415,400584.710625538
Country_i,Product_12,2019-01-01,827356.421386809,768092.424181358,707809.652719084
Country_d,Product_55,2017-09-01,118476.335538622,110295.889621859,102071.198069559
Country_g,Product_85,2018-07-01,72881907.936319,67049670.4212848,60697022.9837765
Country_a,Product_32,2018-07-01,1353423.37145043,1150417.03915359,932610.184487571
Country_e,Product_67,2018-05-01,32186070.014754,25862282.1624417,20045297.9972999
Country_i,Product_61,2018-03-01,639437295.239106,298483087.381456,0
Country_f,Product_4,2017-09-01,48568571.1606093,36181960.5366509,22314304.600291
Country_b,Product_11,2019-06-01,5997500.7840327,5632588.95958554,5244944.83175998
Country_e,Product_30,2018-12-01,32005.8569013737,28120.3157211296,24037.8566687217
Country_d,Product_11,2019-05-01,0,0,0
Country_g,Product_18,2017-11-01,11897.6510016858,9176.59774359775,6359.67982231156
Country_b,Product_36,2018-03-01,2230928122.14944,2066873632.77957,1903749524.25037
Country_f,Product_53,2019-05-01,448737.852508874,402348.157023084,354887.657612018
Country_g,Product_72,2017-12-01,513457321.158034,490394529.815339,464054641.188677
Country_d,Product_13,2019-01-01,1930656.87262259,0,0
Country_i,Product_4,2019-03-01,7068855.40680718,3019815.20047904,0
Country_c,Product_29,2017-11-01,24367032.948806,23791269.8389522,23278306.6009955
Country_d,Product_9,2018-09-01,100393873.287746,92293207.7844166,84191925.0808634
Country_d,Product_56,2018-11-01,5104622.62955889,4856925.10568315,4618073.46419121
Country_i,Product_13,2019-02-01,0,0,0
Country_g,Product_13,2018-01-01,131327325.605463,102530142.906722,74663763.5289821
Country_b,Product_31,2018-09-01,72241.5421126052,56369.437492999,40622.0510689237
Country_c,Product_20,2017-12-01,4745816.7624978,4626287.22689736,4501529.01890389
Country_a,Product_26,2018-09-01,18600493.2762,17190342.9697169,15850186.7499091
Country_f,Product_52,2018-05-01,15717127.1473196,14052931.934094,12266986.108529
Country_j,Product_62,2017-09-01,118184411.059852,106944477.463686,94786173.8433125
Country_h,Product_25,2017-10-01,3156645.06773566,3027225.03863634,2896933.98771894
Country_i,Product_22,2019-06-01,9683.55232328401,7086.27792265731,4063.32635592853
Country_f,Product_75,2018-09-01,1292007204.1195,328822394.99179,0
Country_h,Product_1,2018-11-01,353542.324383885,319808.433863562,290130.67787224
Country_h,Product_54,2018-02-01,1180004722.55888,1002882042.39129,812190816.85016
Country_e,Product_34,2019-03-01,96597116.4534415,46743795.9165977,0
Country_c,Product_53,2019-06-01,1163285.27218049,1103404.28365751,1042808.16657411
Country_g,Product_65,2019-06-01,11992.5014517197,10355.2456369948,8536.58364934546
Country_f,Product_16,2019-01-01,2971083.22634077,2763903.63107321,2563991.54327999
Country_b,Product_13,2017-09-01,137763487.253884,119434799.878959,99692649.9911287
Country_f,Product_65,2019-02-01,13300.8201972413,11192.3540001826,9011.15645750252
Country_e,Product_66,2018-03-01,5286686.15682982,3983904.50233827,2691987.32495686
Country_h,Product_53,2018-12-01,751900.8039147,690452.249629851,628261.778157263
Country_e,Product_42,2018-05-01,57307276.3995196,47811487.4790771,38583719.8218737
Country_h,Product_16,2018-06-01,1514660.17863266,1434542.55129172,1351312.42975802
Country_i,Product_26,2019-03-01,211241812.616915,196822180.067464,182436142.224255
Country_j,Product_55,2017-09-01,43092.2877948964,36286.9397499586,30177.7536121685
Country_c,Product_55,2017-09-01,68660.8959903413,66267.0213809947,63744.2995487333
Country_c,Product_22,2019-03-01,5582.87668604552,4943.3761316511,4307.52455341347
Country_b,Product_42,2017-10-01,803776586.02167,754108822.130439,701028469.531884
Country_h,Product_30,2019-06-01,8234952.71126794,8036239.86495018,7808890.24210483
Country_j,Product_45,2019-04-01,4540291.90153389,4416617.00139481,4295017.6865874
Country_d,Product_23,2019-01-01,74185.6264908219,64917.9682216065,55604.7494942508
Country_f,Product_81,2017-09-01,95159038.4995914,77098856.542304,59011129.9945603
Country_g,Product_86,2018-09-01,6816082.53663184,3089671.44178349,0
Country_h,Product_14,2019-02-01,17872.6571248434,16539.6660865551,15315.2667492052
Country_j,Product_29,2019-06-01,23077053.5606979,20428432.6131476,17408241.298903
Country_d,Product_9,2017-10-01,106142889.150119,97880558.5871732,89296003.6561364
Country_i,Product_61,2018-10-01,494101672.324731,177303549.30683,0
Country_h,Product_12,2018-12-01,120988.239512806,116106.506578284,111541.302569659
Country_f,Product_16,2018-02-01,2303525.68219209,2103927.23864307,1893308.56618525
Country_a,Product_19,2019-06-01,49734611.8223932,26226055.5010131,3013651.6292582
Country_f,Product_37,2019-01-01,98075179.7467202,86599795.3722812,74928599.4808164
Country_j,Product_24,2017-09-01,430.978483777452,243.413927375401,54.4706242110641
Country_f,Product_79,2018-09-01,28241589.5707935,14339758.6304933,0
Country_a,Product_16,2019-01-01,1289624.9553519,1224959.03778158,1166649.15858344
Country_i,Product_11,2018-11-01,257351.046595452,66041.7410875179,0
Country_d,Product_59,2017-08-01,30715518.9792418,14306417.145699,0
Country_c,Product_46,2018-12-01,989587494.708228,349445759.754999,0
Country_i,Product_11,2018-04-01,233764.83099675,51416.7933992898,0
Country_f,Product_62,2019-03-01,59460079.4968457,33271789.5188277,7912092.03156366
Country_b,Product_37,2018-03-01,176926284.817235,159601573.800191,143606091.106314
Country_b,Product_1,2017-09-01,469063.181225643,205012.634956129,0
Country_f,Product_80,2017-12-01,4841003.56017578,3681163.10296376,2501883.27800153
Country_d,Product_29,2018-01-01,37424152.0363796,35821465.8134872,34241532.8479209
Country_f,Product_1,2017-12-01,667439.1022921,565917.774738841,468941.517526513
Country_d,Product_1,2019-01-01,369670.118475674,241845.873596036,114341.170178242
Country_c,Product_53,2017-08-01,723855.172871135,660549.013148078,598624.426333118
Country_c,Product_29,2019-04-01,30850551.6142731,23805576.2764217,17246953.8662377
Country_c,Product_31,2018-01-01,23166.1086662405,13656.5237539922,3933.80972235619
Country_f,Product_26,2018-05-01,67327774.9140299,59901399.6885841,52260872.1419563
Country_g,Product_23,2017-10-01,99406.9506592437,85514.1455995858,71233.1484283258
Country_g,Product_23,2019-04-01,106759.308334584,92443.1264707289,77809.1510370751
Country_e,Product_41,2018-10-01,230050355.669853,178763283.012963,129614941.883685
Country_i,Product_28,2018-12-01,67114208.1636357,62941132.9136442,58715782.2510361
Country_f,Product_57,2018-04-01,351469.624458206,131916.077688257,0
Country_h,Product_4,2017-11-01,2132840.81634696,1721013.16167141,1256870.56323394
Country_j,Product_31,2019-03-01,0,0,0
Country_d,Product_65,2018-10-01,9348.23870187491,7156.61023166112,5127.69102302586
Country_f,Product_78,2019-01-01,285423847.461338,256579575.61295,226425979.596954
Country_c,Product_50,2018-06-01,3807733753.21429,3600185085.66844,3389659780.62516
Country_a,Product_9,2018-05-01,31225779.1726764,27080248.3511305,22612390.3017603
Country_e,Product_41,2018-06-01,242204879.012945,188898042.455124,135630459.794717
Country_j,Product_24,2019-03-01,706.679103568633,520.465902667934,342.571195193605
Country_d,Product_11,2019-01-01,0,0,0
Country_d,Product_9,2018-07-01,98354598.7159028,89938448.0927992,81419292.9654328
Country_g,Product_3,2019-06-01,2652905.35234944,2390078.36751781,2118182.00076365
Country_j,Product_95,2017-11-01,5040867334.14094,4576479998.97551,4087782906.33127
Country_f,Product_11,2018-08-01,1326609.94601098,831945.859945361,305221.973066804
Country_e,Product_68,2018-01-01,11426808.8794753,8882445.71352945,6330608.00364316
Country_b,Product_35,2017-08-01,2178098.25332346,1866436.04849401,1583163.13205385
Country_e,Product_36,2019-06-01,113011919.622128,102214615.887812,91595322.2049149
Country_f,Product_67,2018-01-01,49488027.8506783,37884770.0212527,26648334.9749161
Country_f,Product_30,2018-11-01,4014855.42389139,3838367.1303338,3676904.62995487
Country_c,Product_53,2018-04-01,872210.545100186,809468.13805447,747070.666786083
Country_i,Product_62,2018-02-01,32388266.4997693,16243062.4840191,576997.83804278
Country_b,Product_35,2018-11-01,2913120.8983282,2623137.61482179,2304345.63041672
Country_j,Product_29,2019-03-01,42838799.6249935,39820155.7123914,36994255.2416467
Country_f,Product_78,2019-05-01,282983735.860994,250927442.806501,219423317.788844
Country_b,Product_31,2018-08-01,64952.4954322283,49792.98937401,35036.6115557814
Country_a,Product_22,2018-02-01,168.389482389966,0,0
Country_b,Product_36,2018-06-01,2129917273.52002,1973129880.1306,1813759946.176
Country_h,Product_23,2019-06-01,106719.43722858,101778.58272946,97118.880710166
Country_i,Product_23,2019-01-01,928137.516387842,856173.3397456,778681.804999571
Country_f,Product_65,2017-09-01,9620.9473546455,7438.97592179709,5262.62481401234
Country_f,Product_52,2017-10-01,13717150.4814173,12083765.7983691,10221697.0615481
Country_f,Product_16,2018-12-01,2784344.42134255,2581858.81632428,2386194.77751843
Country_b,Product_1,2019-03-01,392904.633511188,120830.579682001,0
Country_h,Product_88,2017-12-01,242995.895808944,151527.794730884,53153.2588119163
Country_g,Product_36,2018-01-01,1189517100.97948,607031492.275805,14248934.615757
Country_a,Product_16,2018-04-01,1191639.52242246,1131306.26368552,1070510.62217306
Country_j,Product_92,2018-07-01,248014.855862663,228195.018861719,209402.371027917
Country_f,Product_29,2018-11-01,42367617.9864826,38442564.2876109,34725062.6683053
Country_d,Product_26,2019-06-01,82219147.8890171,76722855.5390123,71044542.3559689
Country_i,Product_49,2018-12-01,174856.286838083,167345.919612607,160221.943935675
Country_i,Product_11,2018-03-01,343709.960424765,151338.630251448,0
Country_i,Product_52,2017-11-01,21216384.8279911,20524578.4429528,19810103.3211481
Country_b,Product_41,2017-11-01,4351002862.52847,3788335024.43474,3224691918.5944
Country_g,Product_9,2019-02-01,100665394.499073,86091666.6725665,71518667.0429852
Country_a,Product_30,2018-08-01,4851461.36204887,4514807.2544835,4194444.42281306
Country_j,Product_1,2019-01-01,229162.274803514,161278.92317978,94456.9466500037
Country_c,Product_26,2019-05-01,54749019.6496996,50922799.4831673,47015865.8997742
Country_h,Product_53,2018-10-01,723947.16585028,656741.910507554,592871.538013872
Country_h,Product_30,2019-04-01,8200152.27999428,7981996.27642371,7773715.86721113
Country_j,Product_94,2017-08-01,35704074.4287848,26384062.2209913,17004189.3502802
Country_a,Product_7,2018-02-01,845489279.072617,745487778.023763,642264353.622809
Country_g,Product_71,2018-08-01,74832.6320775039,56122.6570586052,37054.4801008033
Country_f,Product_53,2017-10-01,215650.4031254,166566.155520695,118565.853663844
Country_c,Product_12,2018-04-01,208811.371571695,202218.664673704,195209.802918763
Country_b,Product_38,2018-09-01,927416123.051223,825232118.29877,727655595.496584
Country_d,Product_31,2019-05-01,17996.9024570508,0,0
Country_f,Product_83,2017-09-01,1376228.59003568,0,0
Country_f,Product_65,2018-10-01,11541.0921865148,9249.14027160137,6923.52066253027
Country_f,Product_82,2019-04-01,3932079053.63321,3505003543.28005,3091951393.73796
Country_h,Product_1,2018-10-01,353679.745805725,322581.83553581,292071.023255297
Country_f,Product_23,2019-05-01,295619.437359717,258543.399823897,221998.114635775
Country_d,Product_41,2019-06-01,2190785346.73718,1764909765.02074,1372028158.59631
